"Date","KODEX 200_Close","KODEX 200_NAV","KODEX 200_Premium"
2022-04-11,36100,36144,-0.12
2022-04-12,35760,35799.63,-0.11
2022-04-13,36440,36464.18,-0.07
2022-04-14,36235,36304.45,-0.19
2022-04-15,35805,35950.95,-0.41
2022-04-18,35835,35929.14,-0.26
2022-04-19,36255,36302.77,-0.13
2022-04-20,36225,36318.75,-0.26
2022-04-21,36385,36468.56,-0.23
2022-04-22,35985,36110.43,-0.35
2022-04-25,35410,35465.65,-0.16
2022-04-26,35560,35634.67,-0.21
2022-04-27,35140,34688.55,1.3
2022-04-28,34985,35083.88,-0.28
2022-04-29,35510,35574.58,-0.18
2022-05-02,35375,35468.98,-0.26
2022-05-03,35290,35398.24,-0.31
2022-05-04,35375,35451.24,-0.22
2022-05-06,34885,34966.22,-0.23
2022-05-09,34555,34607.82,-0.15
2022-05-10,34375,34434.42,-0.17
2022-05-11,34370,34409.83,-0.12
2022-05-12,33805,33861.77,-0.17
2022-05-13,34605,34616.84,-0.03
2022-05-16,34470,34461.49,0.02
2022-05-17,34805,34819.59,-0.04
2022-05-18,34870,34900.93,-0.09
2022-05-19,34370,34391.69,-0.06
2022-05-20,34985,34995.43,-0.03
2022-05-23,35100,35100.09,0
2022-05-24,34450,34475.35,-0.07
2022-05-25,34595,34627.71,-0.09
2022-05-26,34480,34493.19,-0.04
2022-05-27,34845,34871.26,-0.08
2022-05-30,35300,35315.86,-0.04
2022-05-31,35440,35519.05,-0.22
2022-06-02,35055,35116.75,-0.18
2022-06-03,35250,35266.74,-0.05
2022-06-07,34595,34633.39,-0.11
2022-06-08,34670,34688.02,-0.05
2022-06-09,34565,34726.55,-0.47
2022-06-10,34210,34253.01,-0.13
2022-06-13,33000,33050.57,-0.15
2022-06-14,32870,32886.56,-0.05
2022-06-15,32285,32285.36,0
2022-06-16,32265,32288.64,-0.07
2022-06-17,32025,32072.47,-0.15
2022-06-20,31510,31507.45,0.01
2022-06-21,31690,31700.26,-0.03
2022-06-22,30890,30869.98,0.06
2022-06-23,30640,30606.73,0.11
2022-06-24,31285,31268.47,0.05
2022-06-27,31685,31681.63,0.01
2022-06-28,31930,31972.52,-0.13
2022-06-29,31395,31457.14,-0.2
2022-06-30,30875,30890.1,-0.05
2022-07-01,30560,30571.9,-0.04
2022-07-04,30570,30570.51,0
2022-07-05,31055,31072.94,-0.06
2022-07-06,30350,30396.43,-0.15
2022-07-07,30960,30999.54,-0.13
2022-07-08,31130,31183.95,-0.17
2022-07-11,30955,30997.01,-0.14
2022-07-12,30660,30670.15,-0.03
2022-07-13,30820,30825.97,-0.02
2022-07-14,30710,30702.06,0.03
2022-07-15,30895,30957.54,-0.2
2022-07-18,31580,31654.81,-0.24
2022-07-19,31475,31554.67,-0.25
2022-07-20,31710,31765.97,-0.18
2022-07-21,32055,32132.85,-0.24
2022-07-22,31855,31897.89,-0.13
2022-07-25,31980,32000.49,-0.06
2022-07-26,32095,32128.25,-0.1
2022-07-27,32105,32070.83,0.11
2022-07-28,32245,32260,-0.05
2022-07-29,32385,32429.29,-0.14
2022-08-01,32370,32395.01,-0.08
2022-08-02,32195,32261.75,-0.21
2022-08-03,32420,32477.48,-0.18
2022-08-04,32585,32644.77,-0.18
2022-08-05,32800,32847.9,-0.15
2022-08-08,32740,32821.43,-0.25
2022-08-09,32845,32909.56,-0.2
2022-08-10,32460,32532.92,-0.22
2022-08-11,33000,33089.9,-0.27
2022-08-12,33125,33163.92,-0.12
2022-08-16,33210,33273.06,-0.19
2022-08-17,33040,33085.78,-0.14
2022-08-18,32915,32975.87,-0.18
2022-08-19,32725,32774.79,-0.15
2022-08-22,32300,32372.58,-0.22
2022-08-23,31895,31964.15,-0.22
2022-08-24,32025,32081.33,-0.18
2022-08-25,32400,32458.23,-0.18
2022-08-26,32420,32484.71,-0.2
2022-08-29,31640,31729.2,-0.28
2022-08-30,31985,32043.26,-0.18
2022-08-31,32230,32390.91,-0.5
2022-09-01,31500,31596.22,-0.3
2022-09-02,31325,31386.23,-0.2
2022-09-05,31325,31341.06,-0.05
2022-09-06,31325,31395.25,-0.22
2022-09-07,30870,30910.17,-0.13
2022-09-08,30930,31006.67,-0.25
2022-09-13,31905,31951.44,-0.15
2022-09-14,31275,31368.97,-0.3
2022-09-15,31100,31159.35,-0.19
2022-09-16,30880,30964.05,-0.27
2022-09-19,30660,30744.15,-0.27
2022-09-20,30765,30849.38,-0.27
2022-09-21,30480,30561.76,-0.27
2022-09-22,30150,30261.14,-0.37
2022-09-23,29780,29869.47,-0.3
2022-09-26,29050,29070.58,-0.07
2022-09-27,29105,29113.89,-0.03
2022-09-28,28390,28411.39,-0.08
2022-09-29,28400,28443.77,-0.15
2022-09-30,28275,28314.55,-0.14
2022-10-04,28960,29006.59,-0.16
2022-10-05,28965,29085.29,-0.41
2022-10-06,29285,29306.18,-0.07
2022-10-07,29175,29221.21,-0.16
2022-10-11,28580,28675.11,-0.33
2022-10-12,28825,28888.12,-0.22
2022-10-13,28365,28435.88,-0.25
2022-10-14,29055,29115,-0.21
2022-10-17,29075,29136.72,-0.21
2022-10-18,29450,29538.35,-0.3
2022-10-19,29210,29308.21,-0.34
2022-10-20,28925,29040.23,-0.4
2022-10-21,28985,29036.1,-0.18
2022-10-24,29255,29325.16,-0.24
2022-10-25,29300,29336.65,-0.12
2022-10-26,29500,29563.08,-0.21
2022-10-27,30015,29956.22,0.2
2022-10-28,29525,29579.23,-0.18
2022-10-31,29965,30031.3,-0.22
2022-11-01,30420,30461.45,-0.14
2022-11-02,30365,30460.46,-0.31
2022-11-03,30195,30238.8,-0.14
2022-11-04,30460,30506.3,-0.15
2022-11-07,30785,30856.7,-0.23
2022-11-08,31230,31270.99,-0.13
2022-11-09,31540,31594.78,-0.17
2022-11-10,31145,31185.31,-0.13
2022-11-11,32395,32380.96,0.04
2022-11-14,32190,32223.23,-0.1
2022-11-15,32280,32300.22,-0.06
2022-11-16,32220,32265.56,-0.14
2022-11-17,31795,31744.88,0.16
2022-11-18,31725,31782.28,-0.18
2022-11-21,31480,31536.78,-0.18
2022-11-22,31255,31273.28,-0.06
2022-11-23,31465,31481.38,-0.05
2022-11-24,31760,31800.77,-0.13
2022-11-25,31630,31678.12,-0.15
2022-11-28,31245,31291.47,-0.15
2022-11-29,31600,31629.97,-0.09
2022-11-30,32075,32172.07,-0.3
2022-12-01,32265,32273.33,-0.03
2022-12-02,31545,31573.04,-0.09
2022-12-05,31445,31461.69,-0.05
2022-12-06,31045,31084.76,-0.13
2022-12-07,30870,30897.05,-0.09
2022-12-08,30870,30891.26,-0.07
2022-12-09,31230,31230.4,0
2022-12-12,31035,31031.55,0.01
2022-12-13,31010,31022.45,-0.04
2022-12-14,31360,31389.46,-0.09
2022-12-15,30840,30837.63,0.01
2022-12-16,30695,30811.78,-0.38
2022-12-19,30700,30740.53,-0.13
2022-12-20,30445,30468.57,-0.08
2022-12-21,30370,30386.1,-0.05
2022-12-22,30765,30812.19,-0.15
2022-12-23,30235,30270.16,-0.12
2022-12-26,30280,30288.79,-0.03
2022-12-27,30495,30484.88,0.03
2022-12-28,30135,30227.32,-0.31
2022-12-29,29595,29626.57,-0.11
2023-01-02,29420,29494.72,-0.25
2023-01-03,29420,29473.67,-0.18
2023-01-04,30040,30116.74,-0.25
2023-01-05,30280,30305.28,-0.08
2023-01-06,30605,30672.22,-0.22
2023-01-09,31430,31490.63,-0.19
2023-01-10,31470,31478.82,-0.03
2023-01-11,31525,31559.41,-0.11
2023-01-12,31615,31590.52,0.08
2023-01-13,31845,31898.42,-0.17
2023-01-16,32100,32124.94,-0.08
2023-01-17,31845,31896.55,-0.16
2023-01-18,31640,31711.61,-0.23
2023-01-19,31835,31902.06,-0.21
2023-01-20,32045,32078.79,-0.11
2023-01-25,32550,32598.32,-0.15
2023-01-26,33000,33080.64,-0.24
2023-01-27,33260,33255.01,0.02
2023-01-30,32660,32722.3,-0.19
2023-01-31,32155,32181.08,-0.08
2023-02-01,32505,32573.18,-0.21
2023-02-02,32855,32847.37,0.02
2023-02-03,32990,33040.32,-0.15
2023-02-06,32240,32335.91,-0.3
2023-02-07,32440,32515.17,-0.23
2023-02-08,32945,33022.98,-0.24
2023-02-09,32840,32945.25,-0.32
2023-02-10,32755,32825.69,-0.22
2023-02-13,32560,32630.86,-0.22
2023-02-14,32755,32803.14,-0.15
2023-02-15,32135,32250.41,-0.36
2023-02-16,32775,32863.01,-0.27
2023-02-17,32485,32531.02,-0.14
2023-02-20,32595,32631.4,-0.11
2023-02-21,32550,32612.87,-0.19
2023-02-22,31985,32049.29,-0.2
2023-02-23,32390,32400.07,-0.03
2023-02-24,32100,32150.33,-0.16
2023-02-27,31815,31849.83,-0.11
2023-02-28,31905,31936.38,-0.1
2023-03-02,31985,32082.58,-0.3
2023-03-03,32055,32092.38,-0.12
2023-03-06,32505,32550.9,-0.14
2023-03-07,32335,32436.59,-0.31
2023-03-08,31875,31993.74,-0.37
2023-03-09,31775,31857.31,-0.26
2023-03-10,31430,31515.45,-0.27
2023-03-13,31685,31772.61,-0.28
2023-03-14,30945,31009.01,-0.21
2023-03-15,31335,31361.41,-0.08
2023-03-16,31220,31290.45,-0.23
2023-03-17,31580,31660.26,-0.25
2023-03-20,31350,31401.08,-0.16
2023-03-21,31430,31488.81,-0.19
2023-03-22,31825,31865.01,-0.13
2023-03-23,31920,32027.35,-0.34
2023-03-24,31810,31881.62,-0.22
2023-03-27,31665,31735.23,-0.22
2023-03-28,32035,32086.91,-0.16
2023-03-29,32085,32152.52,-0.21
2023-03-30,32310,32335.13,-0.08
2023-03-31,32690,32752.16,-0.19
2023-04-03,32525,32585.47,-0.19
2023-04-04,32675,32720.88,-0.14
2023-04-05,32860,32903.29,-0.13
2023-04-06,32275,32327.43,-0.16
2023-04-07,32825,32882.61,-0.18
2023-04-10,33140,33184.73,-0.13
2023-04-11,33575,33634.41,-0.18
2023-04-12,33680,33756.52,-0.23
2023-04-13,33745,33856.52,-0.33
2023-04-14,33865,33914.67,-0.15
2023-04-17,33875,33939.4,-0.19
2023-04-18,33825,33897.76,-0.21
2023-04-19,33850,33925.16,-0.22
2023-04-20,33750,33813.83,-0.19
2023-04-21,33580,33641.02,-0.18
2023-04-24,33350,33415.61,-0.2
2023-04-25,32930,32993.16,-0.19
2023-04-26,32895,32496.22,1.23
2023-04-27,32560,32608.52,-0.15
2023-04-28,32625,32750.42,-0.38
2023-05-02,32980,33014.5,-0.1
2023-05-03,32685,32755.74,-0.22
2023-05-04,32560,32718.9,-0.49
2023-05-08,32970,32993.7,-0.07
2023-05-09,32870,32925.58,-0.17
2023-05-10,32665,32706.44,-0.13
2023-05-11,32575,32630.57,-0.17
2023-05-12,32420,32462.44,-0.13
2023-05-15,32510,32548.35,-0.12
2023-05-16,32600,32634.14,-0.1
2023-05-17,32705,32764.62,-0.18
2023-05-18,33020,33088.4,-0.21
2023-05-19,33485,33528.85,-0.13
2023-05-22,33700,33733.09,-0.1
2023-05-23,33800,33815.57,-0.05
2023-05-24,33675,33754.73,-0.24
2023-05-25,33645,33639.87,0.02
2023-05-26,33760,33815.75,-0.16
2023-05-30,34215,34249.18,-0.1
2023-05-31,33970,34010.82,-0.12
2023-06-01,33860,33905.55,-0.13
2023-06-02,34295,34366.22,-0.21
2023-06-05,34395,34489.83,-0.27
2023-06-07,34320,34421.2,-0.29
2023-06-08,34275,34372.97,-0.29
2023-06-09,34730,34777.38,-0.14
2023-06-12,34505,34555.06,-0.14
2023-06-13,34670,34738.39,-0.2
2023-06-14,34500,34563.17,-0.18
2023-06-15,34380,34417.2,-0.11
2023-06-16,34545,34617.2,-0.21
2023-06-19,34355,34411.21,-0.16
2023-06-20,34295,34355.19,-0.18
2023-06-21,33975,34041.43,-0.2
2023-06-22,34060,34209.42,-0.44
2023-06-23,33895,33941.29,-0.14
2023-06-26,34065,34134.62,-0.2
2023-06-27,34050,34129.46,-0.23
2023-06-28,33865,33936.92,-0.21
2023-06-29,33860,33850.66,0.03
2023-06-30,33960,34006.63,-0.14
2023-07-03,34490,34521.47,-0.09
2023-07-04,34355,34371.01,-0.05
2023-07-05,34030,34115.02,-0.25
2023-07-06,33770,33831.44,-0.18
2023-07-07,33290,33366.43,-0.23
2023-07-10,33235,33292.96,-0.17
2023-07-11,33845,33912.07,-0.2
2023-07-12,34065,34156.74,-0.27
2023-07-13,34335,34323.7,0.03
2023-07-14,34855,34905.11,-0.14
2023-07-17,34720,34786.5,-0.19
2023-07-18,34495,34550.09,-0.16
2023-07-19,34455,34522.9,-0.2
2023-07-20,34350,34378.76,-0.08
2023-07-21,34385,34450.51,-0.19
2023-07-24,34610,34644.84,-0.1
2023-07-25,34670,34706.14,-0.1
2023-07-26,34220,34268.95,-0.14
2023-07-27,34635,34612.62,0.06
2023-07-28,34480,34537.33,-0.17
2023-07-31,34635,34696.99,-0.18
2023-08-01,35205,35234.07,-0.08
2023-08-02,34440,34512.53,-0.21
2023-08-03,34210,34283.74,-0.22
2023-08-04,34215,34252.63,-0.11
2023-08-07,34130,34095.59,0.1
2023-08-08,33845,33922.88,-0.23
2023-08-09,34215,34290.68,-0.22
2023-08-10,34105,34174.86,-0.2
2023-08-11,33995,34027.51,-0.1
2023-08-14,33690,33762,-0.21
2023-08-16,33185,33255.69,-0.21
2023-08-17,33085,33150.38,-0.2
2023-08-18,32910,32969.62,-0.18
2023-08-21,32935,33010.74,-0.23
2023-08-22,33065,33097.81,-0.1
2023-08-23,32995,33042.25,-0.14
2023-08-24,33445,33511.12,-0.2
2023-08-25,33080,33155.25,-0.23
2023-08-28,33305,33382.52,-0.23
2023-08-29,33460,33505.1,-0.13
2023-08-30,33560,33623.61,-0.19
2023-08-31,33575,33604.64,-0.09
2023-09-01,33910,33957.18,-0.14
2023-09-04,34125,34231.55,-0.31
2023-09-05,34090,34158.84,-0.2
2023-09-06,33850,33913.75,-0.19
2023-09-07,33680,33802.7,-0.36
2023-09-08,33730,33770.33,-0.12
2023-09-11,33825,33888.46,-0.19
2023-09-12,33650,33683.73,-0.1
2023-09-13,33675,33729.44,-0.16
2023-09-14,34150,34251.56,-0.3
2023-09-15,34595,34631.81,-0.11
2023-09-18,34180,34197.84,-0.05
2023-09-19,33920,34012.25,-0.27
2023-09-20,33915,34005.55,-0.27
2023-09-21,33320,33433.1,-0.34
2023-09-22,33200,33330.22,-0.39
2023-09-25,33230,33284.71,-0.16
2023-09-26,32795,32912.58,-0.36
2023-09-27,32875,32891.84,-0.05
2023-10-04,32005,32164.46,-0.5
2023-10-05,32015,32078.16,-0.2
2023-10-06,32075,32112.19,-0.12
2023-10-10,32150,32129.76,0.06
2023-10-11,32690,32693.91,-0.01
2023-10-12,33060,33106.96,-0.14
2023-10-13,32770,32798.06,-0.09
2023-10-16,32520,32548.45,-0.09
2023-10-17,32920,32956.87,-0.11
2023-10-18,33060,33104.34,-0.13
2023-10-19,32430,32497.94,-0.21
2023-10-20,31940,32015.05,-0.23
2023-10-23,31770,31766.84,0.01
2023-10-24,32015,32061.31,-0.14
2023-10-25,31840,31865.52,-0.08
2023-10-26,31025,30988.74,0.12
2023-10-27,31055,30967.01,0.28
2023-10-30,31040,31010.65,0.09
2023-10-31,30660,30669.52,-0.03
2023-11-01,31085,31086.04,0
2023-11-02,31600,31633.04,-0.1
2023-11-03,31920,31941.3,-0.07
2023-11-06,33415,33540.19,-0.37
2023-11-07,32810,32852.67,-0.13
2023-11-08,32505,32522.46,-0.05
2023-11-09,32660,32653.09,0.02
2023-11-10,32475,32497.65,-0.07
2023-11-13,32450,32454.77,-0.01
2023-11-14,32785,32782.36,0.01
2023-11-15,33495,33522.09,-0.08
2023-11-16,33470,33557.26,-0.26
2023-11-17,33300,33331.5,-0.09
2023-11-20,33565,33548.26,0.05
2023-11-21,33725,33783.31,-0.17
2023-11-22,33785,33806.74,-0.06
2023-11-23,33790,33817.62,-0.08
2023-11-24,33525,33525.47,0
2023-11-27,33485,33492.1,-0.02
2023-11-28,33870,33877.41,-0.02
2023-11-29,33760,33787.41,-0.08
2023-11-30,33955,33968.67,-0.04
2023-12-01,33570,33605.04,-0.1
2023-12-04,33740,33739.49,0
2023-12-05,33370,33408.05,-0.11
2023-12-06,33480,33468.58,0.03
2023-12-07,33350,33388.5,-0.12
2023-12-08,33835,33781.75,0.16
2023-12-11,33950,33914.79,0.1
2023-12-12,34090,34101.24,-0.03
2023-12-13,33760,33791.77,-0.09
2023-12-14,34170,34255.27,-0.25
2023-12-15,34365,34522.62,-0.46
2023-12-18,34475,34474.58,0
2023-12-19,34505,34518.68,-0.04
2023-12-20,35170,35137.34,0.09
2023-12-21,34940,35004.96,-0.19
2023-12-22,35050,35042.32,0.02
2023-12-26,35195,35168.39,0.08
2023-12-27,35585,35612.19,-0.08
2023-12-28,36170,36169.62,0
2024-01-02,36390,36423.61,-0.09
2024-01-03,35380,35486.8,-0.3
2024-01-04,35070,35171.44,-0.29
2024-01-05,34970,35086.34,-0.33
2024-01-08,34855,34922.17,-0.19
2024-01-09,34725,34747.78,-0.07
2024-01-10,34345,34429.89,-0.25
2024-01-11,34400,34393.86,0.02
2024-01-12,34070,34183.92,-0.33
2024-01-15,34215,34286.6,-0.21
2024-01-16,33745,33834.3,-0.26
2024-01-17,32920,32969.42,-0.15
2024-01-18,33075,33071.48,0.01
2024-01-19,33570,33656.55,-0.26
2024-01-22,33605,33622.99,-0.05
2024-01-23,33780,33855.49,-0.22
2024-01-24,33650,33688.3,-0.11
2024-01-25,33690,33740.8,-0.15
2024-01-26,33750,33783.1,-0.1
2024-01-29,34150,34050.84,0.29
2024-01-30,33995,34011.97,-0.05
2024-01-31,33830,33887.51,-0.17
2024-02-01,34410,34496.14,-0.25
2024-02-02,35520,35602.67,-0.23
2024-02-05,35090,35175.02,-0.24
2024-02-06,34955,35034.82,-0.23
2024-02-07,35450,35482.51,-0.09
2024-02-08,35490,35591.61,-0.29
2024-02-13,35925,35999.47,-0.21
2024-02-14,35435,35531.22,-0.27
2024-02-15,35385,35383.24,0
2024-02-16,35740,35815.99,-0.21
2024-02-19,36300,36352.41,-0.14
2024-02-20,35875,35952.09,-0.21
2024-02-21,35795,35864.79,-0.19
2024-02-22,35980,36036.22,-0.16
2024-02-23,36090,36128.24,-0.11
2024-02-26,35800,35817.12,-0.05
2024-02-27,35495,35555.8,-0.17
2024-02-28,35930,36043.68,-0.32
2024-02-29,35835,35922.43,-0.24
2024-03-04,36350,36477.29,-0.35
2024-03-05,36060,36124.5,-0.18
2024-03-06,35930,35990.28,-0.17
2024-03-07,35955,36049.57,-0.26
2024-03-08,36480,36543.13,-0.17
2024-03-11,36175,36208.25,-0.09
2024-03-12,36485,36488.55,-0.01
2024-03-13,36655,36674.08,-0.05
2024-03-14,36985,37029.43,-0.12
2024-03-15,36290,36310.49,-0.06
2024-03-18,36520,36504.34,0.04
2024-03-19,36085,36147.62,-0.17
2024-03-20,36720,36743.99,-0.07
2024-03-21,37715,37778.74,-0.17
2024-03-22,37605,37685.45,-0.21
2024-03-25,37455,37501.89,-0.13
2024-03-26,37825,37904.89,-0.21
2024-03-27,37845,37854.2,-0.02
2024-03-28,37825,37895.87,-0.19
2024-03-29,37950,38044.67,-0.25
2024-04-01,37975,38005.86,-0.08
2024-04-02,38080,38213.34,-0.35
2024-04-03,37505,37552.03,-0.13
2024-04-04,38040,38148.17,-0.28
2024-04-05,37650,37740.94,-0.24
2024-04-08,37810,37832.68,-0.06
2024-04-09,37575,37611.54,-0.1
2024-04-11,37560,37648.47,-0.23
2024-04-12,37195,37304.94,-0.29
2024-04-15,37030,37105.63,-0.2
2024-04-16,36175,36243.89,-0.19
2024-04-17,35780,35852.28,-0.2
2024-04-18,36405,36485.69,-0.22
2024-04-19,35720,35834.12,-0.32
2024-04-22,36200,36269.72,-0.19
2024-04-23,36160,36181.45,-0.06
2024-04-24,36825,36942.53,-0.32
2024-04-25,36190,36233.35,-0.12
2024-04-26,36605,36246.97,0.99
2024-04-29,36520,36600.11,-0.22
2024-04-30,36650,36662.75,-0.03
2024-05-02,36515,36584.8,-0.19
2024-05-03,36485,36511.26,-0.07
2024-05-07,37330,37426.55,-0.26
2024-05-08,37460,37559.6,-0.27
2024-05-09,37040,37033.97,0.02
2024-05-10,37230,37263.5,-0.09
2024-05-13,37160,37251.57,-0.25
2024-05-14,37235,37261.95,-0.07
2024-05-16,37590,37616.72,-0.07
2024-05-17,37150,37214.84,-0.17
2024-05-20,37460,37528.04,-0.18
2024-05-21,37265,37311.17,-0.12
2024-05-22,37265,37296.59,-0.08
2024-05-23,37265,37316.44,-0.14
2024-05-24,36685,36757.53,-0.2
2024-05-27,37195,37265.83,-0.19
2024-05-28,37235,37285.83,-0.14
2024-05-29,36690,36647.34,0.12
2024-05-30,36025,36023.36,0
2024-05-31,36010,35975.76,0.1
2024-06-03,36660,36698.06,-0.1
2024-06-04,36390,36404.58,-0.04
2024-06-05,36755,36801.9,-0.13
2024-06-07,37240,37293.1,-0.14
2024-06-10,36915,36900.09,0.04
2024-06-11,36950,36922.47,0.07
2024-06-12,37275,37260.91,0.04
2024-06-13,37530,37628.4,-0.26
2024-06-14,37655,37740.33,-0.23
2024-06-17,37450,37533.66,-0.22
2024-06-18,37845,37917.84,-0.19
2024-06-19,38410,38450.77,-0.11
2024-06-20,38560,38631.09,-0.18
2024-06-21,38230,38231.15,0
2024-06-24,37940,37995.08,-0.14
2024-06-25,38050,38136.66,-0.23
2024-06-26,38365,38455.7,-0.24
2024-06-27,38320,38495.7,-0.46
2024-06-28,38545,38678.21,-0.34
2024-07-01,38620,38704.6,-0.22
2024-07-02,38345,38392.04,-0.12
2024-07-03,38505,38593.18,-0.23
2024-07-04,39020,39123.12,-0.26
2024-07-05,39740,39823.18,-0.21
2024-07-08,39610,39722.58,-0.28
2024-07-09,39750,39853.13,-0.26
2024-07-10,39735,39830.27,-0.24
2024-07-11,39980,40123.76,-0.36
2024-07-12,39430,39495.12,-0.16
2024-07-15,39680,39655.72,0.06
2024-07-16,39705,39801.82,-0.24
2024-07-17,39375,39426.95,-0.13
2024-07-18,39085,39174.88,-0.23
2024-07-19,38625,38659.78,-0.09
2024-07-22,38240,38254.52,-0.04
2024-07-23,38350,38439.86,-0.23
2024-07-24,38125,38135.41,-0.03
2024-07-25,37430,37396.41,0.09
2024-07-26,37630,37691.1,-0.16
2024-07-29,38080,37991.98,0.23
2024-07-30,37575,37607.53,-0.09
2024-07-31,38125,38171.35,-0.12
2024-08-01,38155,38176.61,-0.06
2024-08-02,36620,36625.85,-0.02
2024-08-05,33260,33302.38,-0.13
2024-08-06,34180,34270.1,-0.26
2024-08-07,34960,35015.43,-0.16
2024-08-08,34700,34772.29,-0.21
2024-08-09,35175,35262.14,-0.25
2024-08-12,35580,35666.4,-0.24
2024-08-13,35700,35812.72,-0.31
2024-08-14,36035,36152.16,-0.32
2024-08-16,36890,37021.37,-0.35
2024-08-19,36565,36659.89,-0.26
2024-08-20,36930,37012.44,-0.22
2024-08-21,36880,36935.78,-0.15
2024-08-22,36935,37022.96,-0.24
2024-08-23,36910,36910.8,0
2024-08-26,36715,36744.49,-0.08
2024-08-27,36530,36573.43,-0.12
2024-08-28,36595,36647.55,-0.14
2024-08-29,36110,36129.61,-0.05
2024-08-30,36300,36280.06,0.05
2024-09-02,36260,36323.78,-0.18
2024-09-03,35955,35993.02,-0.11
2024-09-04,34705,34778.56,-0.21
2024-09-05,34650,34699.32,-0.14
2024-09-06,34340,34346.13,-0.02
2024-09-09,34110,34127,-0.05
2024-09-10,33965,33954.54,0.03
2024-09-11,33645,33672.14,-0.08
2024-09-12,34415,34488.61,-0.21
2024-09-13,34490,34476.8,0.04
2024-09-19,34430,34437.93,-0.02
2024-09-20,34515,34570.5,-0.16
2024-09-23,34620,34683.67,-0.18
2024-09-24,35035,35070.03,-0.1
2024-09-25,34520,34566.24,-0.13
2024-09-26,35680,35751.31,-0.2
2024-09-27,35535,35629.49,-0.27
2024-09-30,34720,34714.61,0.02
2024-10-02,34355,34303.75,0.15
2024-10-04,34340,34408.28,-0.2
2024-10-07,34885,34965.32,-0.23
2024-10-08,34620,34658.37,-0.11
2024-10-10,34685,34754.41,-0.2
2024-10-11,34730,34775.82,-0.13
2024-10-14,35140,35209.06,-0.2
2024-10-15,35265,35343.16,-0.22
2024-10-16,34945,34968.17,-0.07
2024-10-17,35025,35017.65,0.02
2024-10-18,34820,34781.16,0.11
2024-10-21,34920,34895.52,0.07
2024-10-22,34410,34446.43,-0.11
2024-10-23,34855,34867.57,-0.04
2024-10-24,34565,34523.01,0.12
2024-10-25,34590,34574.21,0.05
2024-10-28,34905,34963.69,-0.17
2024-10-29,34995,34943.74,0.15
2024-10-30,34540,34619.79,-0.23
2024-10-31,34085,34052.76,0.09
2024-11-01,33845,33868.37,-0.07
2024-11-04,34410,34475.51,-0.19
2024-11-05,34215,34266.57,-0.15
2024-11-06,34135,34174.28,-0.11
2024-11-07,34120,34206.29,-0.25
2024-11-08,34080,34090.82,-0.03
2024-11-11,33530,33588.05,-0.17
2024-11-12,32830,32851.38,-0.07
2024-11-13,31990,32001.56,-0.04
2024-11-14,31855,31879.36,-0.08
2024-11-15,32085,32165.08,-0.25
2024-11-18,32830,32963.46,-0.4
2024-11-19,32945,32930.66,0.04
2024-11-20,33010,33021.32,-0.03
2024-11-21,33050,33068.67,-0.06
2024-11-22,33345,33351.27,-0.02
2024-11-25,33735,33784.67,-0.15
2024-11-26,33630,33680.88,-0.15
2024-11-27,33370,33351.85,0.05
2024-11-28,33270,33261.55,0.03
2024-11-29,32640,32661.3,-0.07
2024-12-02,32700,32649.84,0.15
2024-12-03,33180,33259.05,-0.24
2024-12-04,32730,32774.04,-0.13
2024-12-05,32500,32499.02,0
2024-12-06,32335,32323.4,0.04
2024-12-09,31530,31489.7,0.13
2024-12-10,32170,32190.18,-0.06
2024-12-11,32505,32494.01,0.03
2024-12-12,32970,33010.06,-0.12
2024-12-13,33120,33162.04,-0.13
2024-12-16,33000,33066.98,-0.2
2024-12-17,32620,32633.46,-0.04
2024-12-18,33080,33088.26,-0.02
2024-12-19,32330,32355.28,-0.08
2024-12-20,31865,31946.29,-0.25
2024-12-23,32400,32414.25,-0.04
2024-12-24,32425,32455.55,-0.09
2024-12-26,32235,32256.31,-0.07
2024-12-27,32145,32159.36,-0.04
2024-12-30,32060,32046.74,0.04
2025-01-02,31990,32037.28,-0.15
2025-01-03,32630,32663.23,-0.1
2025-01-06,33330,33411.1,-0.24
2025-01-07,33340,33351.41,-0.03
2025-01-08,33660,33758.08,-0.29
2025-01-09,33685,33800.54,-0.34
2025-01-10,33635,33718.18,-0.25
2025-01-13,33190,33296.08,-0.32
2025-01-14,33335,33339.26,-0.01
2025-01-15,33285,33363.11,-0.23
2025-01-16,33760,33835.43,-0.22
2025-01-17,33690,33770.91,-0.24
2025-01-20,33635,33661.99,-0.08
2025-01-21,33665,33702.02,-0.11
2025-01-22,34050,34137.07,-0.26
2025-01-23,33685,33608.5,0.23
2025-01-24,33775,33841.82,-0.2
2025-01-31,33445,33493.57,-0.15
2025-02-03,32530,32611.83,-0.25
2025-02-04,32935,33026.98,-0.28
2025-02-05,33325,33401.6,-0.23
2025-02-06,33660,33800.81,-0.42
2025-02-07,33440,33542.02,-0.3
2025-02-10,33510,33606.52,-0.29
2025-02-11,33775,33821.31,-0.14
2025-02-12,33820,33881.74,-0.18
2025-02-13,34195,34248.13,-0.16
2025-02-14,34365,34433.01,-0.2
2025-02-17,34615,34668.66,-0.15
2025-02-18,34870,34955.57,-0.24
2025-02-19,35580,35616.83,-0.1
2025-02-20,35270,35388.17,-0.33
2025-02-21,35310,35371.82,-0.17
2025-02-24,35090,35156.85,-0.19
