NASDAQ_return(%),Brent Crude Oil_return(%),GJR_VaR_5_t1,Gold Spot_return(%),KOSPI 200 Volume,KOSPI 200_DMI14,KOSPI 200_OG,Signal2_Buy,Signal2_Sell,VKOSPI_Close,Risk_Label
0.5444932746556636,0.49548749883163123,0.7102053415146199,0.5583345312451743,0.0008107437933015305,0.789379394488126,0.5980578031647233,0,0,0.6022556390977445,0
0.5086130114213165,0.5801166744548218,0.7117951643397544,0.6332260016673835,0.0007555541391074666,0.756030823318084,0.5034606061625648,0,0,0.5882205513784462,0
0.332124152605059,0.4998845625201841,0.7273494371471834,0.5796782845998972,0.000762938670302447,0.760348328460962,0.6206454999953093,0,0,0.5263157894736843,1
0.658328709521651,0.44054348534114784,0.6795426029681287,0.6007842678768497,0.0008465004706666988,0.6979923225153111,0.3801234527421693,0,0,0.4829573934837093,0
0.8295075111928405,0.7352886245117283,0.695298506322581,0.5073145140796249,0.0006428428734998713,0.6354117971093266,0.518235958174341,0,0,0.5330827067669173,0
0.5910477128074958,0.5787889116886501,0.7075463432672686,0.5984433906875087,0.0009623210125669173,0.7502865906870101,0.8361962918098769,0,0,0.5135338345864662,0
0.5493852488088808,0.6673240564448814,0.7230157430919182,0.6335160461295373,0.0006902593369623769,0.7732256386543249,0.5732720001530517,0,0,0.46265664160401004,0
0.42611993239686585,0.49751370818712487,0.7165621571174461,0.6516238663278578,0.0008340633654962055,0.721276540610594,0.5288190591677413,0,0,0.49448621553884714,1
0.5652867484885807,0.6067988387649952,0.6887393088474159,0.6137680052619058,0.0007804283494484531,0.6730756572380929,0.43908044256112067,0,0,0.5368421052631578,0
0.5808297328838682,0.5453229459038507,0.7042578796275005,0.5671840358783,1.0,0.43615510556563586,0.48196762917766717,0,0,0.5852130325814537,1
0.8566183272647283,0.5782349532472626,0.6423928489560766,0.5345540597926944,0.0006863727415965978,0.45184230951329996,0.6093470042107956,0,1,0.6065162907268169,0
0.4905148969855244,0.6342220996916446,0.6570546005338769,0.5677901922334989,0.0008208489412525563,0.46297464420886314,0.7622305226257796,0,0,0.6756892230576441,0
0.677454577064533,0.6753665974574387,0.6726070341944862,0.6172561959812538,0.0007151335473033635,0.4561977828229473,0.542770398834941,0,0,0.5959899749373434,0
0.6847021535078903,0.6212625867800897,0.689735914261615,0.6701764689279506,0.0006855954225234419,0.4773690532714183,0.5719638732400493,0,0,0.5817042606516292,0
0.825965631838428,0.7055698722202552,0.705601342931401,0.5660037320357242,0.0005775480713547816,0.5231492063524518,0.5558691084756173,1,0,0.5794486215538848,0
0.6168266016150457,0.5581480442529907,0.7201886081106095,0.5942687496791863,0.0007112469519375843,0.5833005605234699,0.7482149420901633,0,0,0.5824561403508772,0
0.5325610165898823,0.39616930038631676,0.7346325867433903,0.4562793077923851,0.0009125725918849442,0.5570413470313575,0.6574393092228823,0,0,0.56265664160401,1
