threshold,valid_accuracy,valid_precision,valid_recall,valid_specificity,valid_f1,valid_gmean,tn,fp,fn,tp
0.41000000000000003,0.7150974025974026,0.23676880222841226,0.5246913580246914,0.7439252336448599,0.32629558541266795,0.6247648686585676,796,274,77,85
0.40319011462012994,0.7077922077922078,0.23243243243243245,0.5308641975308642,0.7345794392523365,0.3233082706766917,0.6244693143312678,786,284,76,86
0.2673613657232751,0.5349025974025974,0.19097744360902255,0.7839506172839507,0.497196261682243,0.30713422007255137,0.624321484699243,532,538,35,127
0.26,0.5243506493506493,0.19096209912536444,0.808641975308642,0.48130841121495327,0.3089622641509434,0.6238639149506277,515,555,31,131
0.263086621688411,0.5275974025974026,0.1902654867256637,0.7962962962962963,0.4869158878504673,0.30714285714285716,0.6226791453896219,521,549,33,129
0.4111389856312235,0.7150974025974026,0.23529411764705882,0.5185185185185185,0.7448598130841122,0.3236994219653179,0.6214689105533393,797,273,78,84
0.25885853765436223,0.5211038961038961,0.18985507246376812,0.808641975308642,0.47757009345794393,0.3075117370892019,0.6214364196940542,511,559,31,131
0.5,0.7832792207792207,0.29411764705882354,0.46296296296296297,0.8317757009345794,0.3597122302158273,0.620549226915374,890,180,87,75
0.44,0.7483766233766234,0.2581699346405229,0.4876543209876543,0.7878504672897196,0.33760683760683763,0.6198376276622567,843,227,83,79
0.4942779615475687,0.7800324675324676,0.28957528957528955,0.46296296296296297,0.8280373831775701,0.35629453681710216,0.6191531638940289,886,184,87,75
0.43944419781684646,0.7467532467532467,0.2564935064935065,0.4876543209876543,0.7859813084112149,0.33617021276595743,0.6191019150852783,841,229,83,79
0.43231529159354476,0.7378246753246753,0.24922118380062305,0.49382716049382713,0.7747663551401869,0.33126293995859213,0.6185472247169416,829,241,82,80
0.4213107098165202,0.7297077922077922,0.24324324324324326,0.5,0.7644859813084112,0.32727272727272727,0.6182580291870099,818,252,81,81
0.43,0.7362012987012987,0.2476780185758514,0.49382716049382713,0.7728971962616823,0.32989690721649484,0.617800637571334,827,243,82,80
0.49,0.7767857142857143,0.28517110266159695,0.46296296296296297,0.8242990654205608,0.35294117647058826,0.6177539459159318,882,188,87,75
0.25385385615587114,0.512987012987013,0.18803418803418803,0.8148148148148148,0.4672897196261682,0.3055555555555556,0.6170531471130044,500,570,30,132
0.47000000000000003,0.765422077922078,0.2724014336917563,0.4691358024691358,0.8102803738317756,0.34467120181405897,0.6165480787437111,867,203,86,76
0.42000000000000004,0.7256493506493507,0.23964497041420119,0.5,0.7598130841121495,0.324,0.6163655912330561,813,257,81,81
0.48000000000000004,0.7711038961038961,0.2777777777777778,0.46296296296296297,0.8177570093457944,0.3472222222222222,0.6152976580732779,875,195,87,75
0.47688603891641196,0.7702922077922078,0.2767527675276753,0.46296296296296297,0.8168224299065421,0.3464203233256351,0.6149459588973163,874,196,87,75
0.45066921800818743,0.7532467532467533,0.26013513513513514,0.47530864197530864,0.7953271028037383,0.33624454148471616,0.6148380641760898,851,219,85,77
0.4622925271670015,0.7613636363636364,0.2676056338028169,0.4691358024691358,0.805607476635514,0.34080717488789236,0.6147676878517099,862,208,86,76
0.45,0.752435064935065,0.25925925925925924,0.47530864197530864,0.794392523364486,0.3355119825708061,0.6144767135341358,850,220,85,77
0.51,0.786525974025974,0.29554655870445345,0.4506172839506173,0.8373831775700935,0.3569682151589242,0.6142795235905011,896,174,89,73
0.5118412134510968,0.786525974025974,0.29554655870445345,0.4506172839506173,0.8373831775700935,0.3569682151589242,0.6142795235905011,896,174,89,73
0.41818687188834636,0.7199675324675324,0.23478260869565218,0.5,0.7532710280373832,0.31952662721893493,0.6137063744321803,806,264,81,81
0.46,0.7589285714285714,0.26480836236933797,0.4691358024691358,0.802803738317757,0.33853006681514475,0.6136969740848679,859,211,86,76
0.2500731011463948,0.5032467532467533,0.18487394957983194,0.8148148148148148,0.45607476635514016,0.3013698630136986,0.6096035402533136,488,582,30,132
0.5228806538258035,0.7938311688311688,0.3034188034188034,0.4382716049382716,0.8476635514018691,0.35858585858585856,0.6095136299711207,907,163,91,71
0.25,0.502435064935065,0.18461538461538463,0.8148148148148148,0.45514018691588787,0.3010262257696693,0.608978626157478,487,583,30,132
0.52,0.7905844155844156,0.29831932773109243,0.4382716049382716,0.8439252336448598,0.355,0.6081681236281943,903,167,91,71
0.2456106681583912,0.4926948051948052,0.1815680880330124,0.8148148148148148,0.4439252336448598,0.296962879640045,0.6014290124727605,475,595,30,132
0.5291350567499178,0.7987012987012987,0.3063063063063063,0.41975308641975306,0.8560747663551402,0.3541666666666667,0.5994497688577743,916,154,94,68
