stage,C,l1_ratio,valid_accuracy,valid_precision,valid_recall,valid_specificity,valid_f1,valid_gmean,valid_log_loss,valid_roc_auc,valid_pr_auc,tn,fp,fn,tp
refine,19.573417814876603,0.25,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164042594582439,0.7074881735317873,0.34088212379198923,889,181,87,75
refine,22.38721138568339,0.125,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164082946872094,0.7074535594784815,0.3408617882327082,889,181,87,75
refine,19.573417814876603,0.263,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164216381451892,0.7074708665051346,0.3408705321302006,889,181,87,75
refine,22.38721138568339,0.138,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164230055564147,0.7074824045229029,0.34092472642777727,889,181,87,75
refine,25.605504279704757,0.0,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.51642983994112,0.7074650974962501,0.3407593162870447,889,181,87,75
coarse,17.78279410038923,0.35,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.51643100390446,0.7074881735317872,0.3410737652084049,889,181,87,75
refine,22.38721138568339,0.15,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164368921630828,0.7074766355140186,0.34092300349021654,889,181,87,75
refine,19.573417814876603,0.275,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164375179060965,0.7074650974962501,0.3408897690878081,889,181,87,75
coarse,10.0,0.7,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164425376190662,0.707609322718357,0.3416198269977506,889,181,87,75
refine,25.605504279704757,0.013,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164430112500232,0.7074939425406715,0.34083043200405616,889,181,87,75
refine,22.38721138568339,0.163,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164519552551039,0.7074939425406715,0.3409523297287663,889,181,87,75
refine,19.573417814876603,0.288,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164544196545287,0.7074939425406714,0.34113003160955324,889,181,87,75
refine,25.605504279704757,0.025,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164551196014788,0.7074939425406715,0.34084960975487694,889,181,87,75
refine,22.38721138568339,0.175,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164661371226025,0.7074593284873659,0.34092514482103425,889,181,87,75
refine,25.605504279704757,0.038,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.516468319690925,0.7074824045229031,0.34084834884726367,889,181,87,75
refine,19.573417814876603,0.3,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164703394814173,0.7074881735317873,0.34112645545034515,889,181,87,75
refine,25.605504279704757,0.05,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164804592340521,0.7074650974962501,0.3408398109672097,889,181,87,75
refine,22.38721138568339,0.188,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164811801803871,0.7074650974962502,0.34092470994404395,889,181,87,75
coarse,5.623413251903491,0.9,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164890227370101,0.707903542171455,0.34169662006512747,889,181,87,75
refine,25.605504279704757,0.063,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164935947988137,0.7074477904695973,0.340788881571814,889,181,87,75
refine,22.38721138568339,0.2,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5164951424413134,0.7074650974962502,0.34092651649068006,889,181,87,75
coarse,17.78279410038923,0.4,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165039083603519,0.7074997115495558,0.341125333272731,889,181,87,75
coarse,3.1622776601683795,1.0,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165041112160816,0.7082900657667012,0.3419874308687377,889,181,87,75
refine,25.605504279704757,0.075,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165058190430749,0.7074304834429446,0.34078512024773794,889,181,87,75
refine,22.38721138568339,0.213,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165102270471722,0.7074766355140187,0.3409290633439033,889,181,87,75
refine,25.605504279704757,0.088,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165190975995773,0.7074362524518288,0.34079452270727384,889,181,87,75
refine,22.38721138568339,0.225,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165241283004536,0.7074650974962502,0.34089188074812377,889,181,87,75
refine,25.605504279704757,0.1,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165308616097801,0.7074362524518287,0.34070524454420076,889,181,87,75
refine,22.38721138568339,0.238,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165393307895718,0.7074766355140187,0.3410712663720079,889,181,87,75
refine,25.605504279704757,0.113,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165441409572149,0.7074362524518288,0.34072225140965784,889,181,87,75
refine,22.38721138568339,0.25,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165528706648692,0.7074766355140187,0.34107307454949065,889,181,87,75
refine,25.605504279704757,0.125,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165564127676061,0.7074304834429445,0.34072159157736087,889,181,87,75
refine,22.38721138568339,0.263,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165680820087271,0.7074766355140187,0.34107640114129556,889,181,87,75
refine,25.605504279704757,0.138,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.516570335181755,0.7074362524518288,0.3407236152163457,889,181,87,75
coarse,10.0,0.75,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.516572158313352,0.7076035537094727,0.34161394177135707,889,181,87,75
refine,29.286445646252357,0.0,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.516576185175719,0.7074593284873659,0.34074442225922985,889,181,87,75
coarse,17.78279410038923,0.45,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.516577446231259,0.7075054805584401,0.3410997855114051,889,181,87,75
refine,22.38721138568339,0.275,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.516582141496355,0.707482404522903,0.34107701289730896,889,181,87,75
refine,25.605504279704757,0.15,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.516582485875283,0.7074477904695974,0.3407283911204238,889,181,87,75
refine,29.286445646252357,0.013,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165877818524729,0.7074535594784815,0.3407431317176188,889,181,87,75
refine,25.605504279704757,0.163,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165958740598818,0.7074477904695974,0.3407283535292873,889,181,87,75
refine,22.38721138568339,0.288,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.516598016626522,0.7074766355140187,0.34109410367282356,889,181,87,75
refine,29.286445646252357,0.025,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5165985651874833,0.7074535594784817,0.3407473068019001,889,181,87,75
refine,25.605504279704757,0.175,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166081364466203,0.707442021460713,0.34073084254989217,889,181,87,75
refine,29.286445646252357,0.038,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166101712881797,0.7074477904695973,0.3407796257752092,889,181,87,75
refine,22.38721138568339,0.3,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166119611393543,0.7075054805584401,0.3411277940597196,889,181,87,75
refine,29.286445646252357,0.05,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166209890645408,0.7074535594784815,0.3407811311194529,889,181,87,75
refine,25.605504279704757,0.188,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166215172178316,0.7074362524518288,0.3409039542781383,889,181,87,75
refine,29.286445646252357,0.063,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166327061062802,0.7074189454251759,0.3407677080158099,889,181,87,75
refine,25.605504279704757,0.2,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166337931171121,0.7074247144340603,0.34089935932014176,889,181,87,75
refine,29.286445646252357,0.075,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166433807438079,0.7074131764162916,0.3407761103585554,889,181,87,75
refine,25.605504279704757,0.213,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.51664721735805,0.7074535594784815,0.340963195411631,889,181,87,75
coarse,17.78279410038923,0.5,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166515454767349,0.707482404522903,0.3411117119626198,889,181,87,75
coarse,31.622776601683793,0.0,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166521722790999,0.7074016383985231,0.3407662930563695,889,181,87,75
refine,29.286445646252357,0.088,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166554119671314,0.7074016383985231,0.3407674632563724,889,181,87,75
refine,25.605504279704757,0.225,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166594574660294,0.7074650974962502,0.34096319949810955,889,181,87,75
refine,29.286445646252357,0.1,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166661015072801,0.7074016383985231,0.3407797199677648,889,181,87,75
refine,25.605504279704757,0.238,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166728972037041,0.7074477904695974,0.34097079376024997,889,181,87,75
refine,29.286445646252357,0.113,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166779742015003,0.7074016383985231,0.34077294614244275,889,181,87,75
refine,25.605504279704757,0.25,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166854535818054,0.7074477904695973,0.34097325524921285,889,181,87,75
refine,29.286445646252357,0.125,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166888480297946,0.7074247144340602,0.34096000172757235,889,181,87,75
coarse,31.622776601683793,0.05,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166942089385199,0.7073901003807547,0.3407849070538628,889,181,87,75
refine,25.605504279704757,0.263,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5166990369906219,0.7074477904695973,0.34096544974572096,889,181,87,75
refine,29.286445646252357,0.138,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167006403746535,0.7074016383985231,0.340951418737701,889,181,87,75
coarse,10.0,0.8,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167032294719163,0.7076208607361255,0.34166463149600357,889,181,87,75
refine,33.49654391578276,0.0,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167059486861831,0.7073843313718703,0.3407842549299869,889,181,87,75
refine,29.286445646252357,0.15,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167114499252615,0.7073901003807546,0.3409511705999757,889,181,87,75
refine,25.605504279704757,0.275,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167114920343205,0.7074304834429446,0.34095868236554594,889,181,87,75
refine,33.49654391578276,0.013,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167163374568469,0.7073612553363332,0.340777329495952,889,181,87,75
coarse,5.623413251903491,0.95,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167194967918387,0.7078862351448022,0.3417693664379921,889,181,87,75
refine,29.286445646252357,0.163,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167232592826285,0.7073901003807547,0.34095386898822216,889,181,87,75
refine,25.605504279704757,0.288,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167250011797616,0.7074420214607131,0.34096986918810074,889,181,87,75
coarse,17.78279410038923,0.55,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167257161287625,0.7075054805584401,0.34116659361562596,889,181,87,75
refine,33.49654391578276,0.025,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167258365552645,0.7073727933541017,0.3407767007214558,889,181,87,75
refine,29.286445646252357,0.175,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167342365321913,0.7073727933541019,0.3409392188054279,889,181,87,75
refine,33.49654391578276,0.038,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167361869568301,0.7073727933541019,0.3407709615122684,889,181,87,75
coarse,31.622776601683793,0.1,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167362230798209,0.7073843313718704,0.34095006474333245,889,181,87,75
refine,25.605504279704757,0.3,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167373963477571,0.7074362524518287,0.34096778766732877,889,181,87,75
refine,33.49654391578276,0.05,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167457955038285,0.7073670243452175,0.34076998809761316,889,181,87,75
refine,29.286445646252357,0.188,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167460315387985,0.7073727933541019,0.34094269525160675,889,181,87,75
refine,33.49654391578276,0.063,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167561663998997,0.707378562362986,0.34106847404042134,889,181,87,75
refine,29.286445646252357,0.2,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167569743656013,0.7073901003807547,0.3409513888677508,889,181,87,75
refine,33.49654391578276,0.075,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167657423422147,0.7073901003807547,0.34107569454572634,889,181,87,75
refine,29.286445646252357,0.213,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167688879100022,0.7074016383985232,0.3409577998865878,889,181,87,75
refine,33.49654391578276,0.088,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.516776013714808,0.707378562362986,0.3410715812101497,889,181,87,75
coarse,31.622776601683793,0.15,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167784091332792,0.7073901003807546,0.3409539978629132,889,181,87,75
refine,29.286445646252357,0.225,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.516779848713019,0.7074016383985231,0.34096531690177295,889,181,87,75
refine,33.49654391578276,0.1,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167856124230017,0.707378562362986,0.34107136803679405,889,181,87,75
refine,29.286445646252357,0.238,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167916226442014,0.7073958693896388,0.3409641022540937,889,181,87,75
refine,33.49654391578276,0.113,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5167935840544658,0.7073727933541017,0.3410704872388118,889,181,87,75
coarse,17.78279410038923,0.6,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5168007679330124,0.7074650974962502,0.3412029933218045,889,181,87,75
refine,29.286445646252357,0.25,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5168026119158358,0.7073901003807546,0.3409472740071553,889,181,87,75
refine,33.49654391578276,0.125,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5168053872712981,0.7073612553363333,0.34106803788596585,889,181,87,75
refine,29.286445646252357,0.263,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5168120568725576,0.7074074074074075,0.3409527848757034,889,181,87,75
refine,33.49654391578276,0.138,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5168160977160015,0.7073554863274489,0.3410654125422099,889,181,87,75
coarse,31.622776601683793,0.2,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5168208700083269,0.7073612553363332,0.340945163035404,889,181,87,75
refine,29.286445646252357,0.275,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5168252872709295,0.7074016383985231,0.3409642657109295,889,181,87,75
coarse,10.0,0.85,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5168355309682636,0.7076266297450098,0.34168551836013605,889,181,87,75
refine,29.286445646252357,0.288,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5168375180022092,0.7073843313718704,0.3409566261041329,889,181,87,75
coarse,17.78279410038923,0.65,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5168761967637592,0.7074708665051345,0.3412625021098129,889,181,87,75
coarse,17.78279410038923,0.7,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5169518901024817,0.7074304834429445,0.3414458473680002,889,181,87,75
coarse,10.0,0.9,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5169700174700321,0.7075977847005885,0.34176041138137886,889,181,87,75
coarse,10.0,0.95,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5171060049002185,0.7075516326295143,0.34172381066392543,889,181,87,75
coarse,10.0,1.0,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.517243191699786,0.7075747086650513,0.3418345091157649,889,181,87,75
coarse,17.78279410038923,0.95,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5173410940473441,0.7074535594784815,0.3417469816686306,889,181,87,75
coarse,31.622776601683793,0.85,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5173916774897497,0.7072747202030691,0.34156034891273623,889,181,87,75
coarse,17.78279410038923,1.0,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5174214344019317,0.7074362524518287,0.3417055739984468,889,181,87,75
coarse,56.23413251903491,0.7,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5174368155838714,0.7072054920964579,0.3415023944033242,889,181,87,75
coarse,31.622776601683793,0.9,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.517437676755513,0.7072862582208377,0.341635317693614,889,181,87,75
coarse,100.0,0.4,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5174532584508509,0.7072574131764163,0.34156237331526307,889,181,87,75
coarse,56.23413251903491,0.75,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5174634049810041,0.707228568131995,0.34155307865592927,889,181,87,75
coarse,100.0,0.45,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5174684590142923,0.7072343371408792,0.34154965277588717,889,181,87,75
coarse,100.0,0.5,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5174836490474062,0.7072170301142263,0.3415463964431168,889,181,87,75
coarse,31.622776601683793,0.95,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5174839969054414,0.707292027229722,0.3416416811358393,889,181,87,75
coarse,177.82794100389228,0.0,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5174858051904546,0.7072170301142264,0.3415091097759662,889,181,87,75
coarse,56.23413251903491,0.8,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5174902329622525,0.7072112611053422,0.34155193201622847,889,181,87,75
coarse,177.82794100389228,0.05,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5174944839799576,0.7072112611053422,0.3415083784613089,889,181,87,75
coarse,100.0,0.55,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5174989697913931,0.7072054920964578,0.3415438967509982,889,181,87,75
coarse,177.82794100389228,0.1,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175030921901986,0.7071997230875735,0.34150617017049556,889,181,87,75
coarse,177.82794100389228,0.15,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175119842103849,0.7071997230875736,0.3415069687288708,889,181,87,75
coarse,100.0,0.6,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175144508603405,0.707211261105342,0.34154648518484043,889,181,87,75
coarse,56.23413251903491,0.85,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175174241024703,0.7072227991231107,0.3415754803062101,889,181,87,75
coarse,177.82794100389228,0.2,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175207105100917,0.7071881850698051,0.3415040781689024,889,181,87,75
coarse,177.82794100389228,0.25,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175296017775132,0.7071939540786893,0.34150505913438256,889,181,87,75
coarse,100.0,0.65,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175301024165327,0.7072170301142263,0.34154617395970654,889,181,87,75
coarse,31.622776601683793,1.0,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175322039729764,0.7072574131764162,0.3417022189577026,889,181,87,75
coarse,177.82794100389228,0.3,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175385058527304,0.7071881850698051,0.34150433076862247,889,181,87,75
coarse,56.23413251903491,0.9,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175450646639608,0.7072112611053422,0.3415608541990295,889,181,87,75
coarse,100.0,0.7,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175459145549576,0.7072343371408792,0.34155451186208813,889,181,87,75
coarse,177.82794100389228,0.35,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175474471031841,0.7071824160609207,0.3415017054248665,889,181,87,75
coarse,177.82794100389228,0.4,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175565295787868,0.7071824160609208,0.34150126538757974,889,181,87,75
coarse,100.0,0.75,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175619895367329,0.707228568131995,0.34155180204407565,889,181,87,75
coarse,177.82794100389228,0.45,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175657157049733,0.7071766470520365,0.34150029342131955,889,181,87,75
coarse,56.23413251903491,0.95,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175733526858524,0.7071997230875736,0.3415570490090254,889,181,87,75
coarse,177.82794100389228,0.5,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175747918100116,0.7071939540786893,0.34151058244590754,889,181,87,75
coarse,316.22776601683796,0.0,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175765674881636,0.7071881850698051,0.34152116603720223,889,181,87,75
coarse,100.0,0.8,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.5175781951183687,0.707211261105342,0.3415582513563202,889,181,87,75
coarse,316.22776601683796,0.05,0.7824675324675324,0.29296875,0.46296296296296297,0.8308411214953271,0.3588516746411483,0.6202005057712769,0.517581831091775,0.7071881850698051,0.34152261073560974,889,181,87,75
