stage,C,l1_ratio,best_cutoff,valid_accuracy,valid_precision,valid_recall,valid_specificity,valid_f1,valid_gmean,valid_log_loss,valid_roc_auc,valid_pr_auc,tn,fp,fn,tp
coarse,5623.413251903491,0.5,0.3295546486365686,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177147002429083,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.0,0.329552249599019,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177147874612076,0.7071362639898466,0.3415605898176714,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.8,0.3295591962192332,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177148027541035,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.05,0.3295524859925293,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177150039710691,0.7071362639898466,0.3415605898176714,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.55,0.32955513299199196,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177151601315808,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.1,0.329552820749509,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177153210419654,0.7071362639898466,0.3415605898176714,661.0,409.0,53.0,109.0
coarse,10000.0,0.15,0.329553057248797,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177155381078292,0.7071362639898466,0.3415605898176714,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.6,0.32955566077948256,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177156606353962,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.85,0.32956011589459583,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177156778550035,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.2,0.32955343266704723,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177158696559125,0.7071362639898466,0.3415605898176714,661.0,409.0,53.0,109.0
coarse,1778.2794100389228,1.0,0.32956835569860404,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517715963181874,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.65,0.32955614818875656,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177160724321017,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.25,0.32955366930890523,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177160873253221,0.7071362639898466,0.3415605898176714,661.0,409.0,53.0,109.0
coarse,10000.0,0.3,0.3295539481602905,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517716347306214,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.9,0.32956103799120057,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177165186704478,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.7,0.32955667542623046,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177165875588662,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.35,0.32955424879241585,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177166509369517,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.4,0.32955460635220374,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517716997560226,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.75,0.32955721759636586,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177171044060043,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.45,0.3295548432507537,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517717216541652,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,0.95,0.3295619087910062,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177173384004722,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.5,0.3295550801279585,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177174356425625,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.8,0.3295577247186877,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177175369816326,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.55,0.32955540272097616,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177176979444316,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.6,0.3295556680573153,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177179993101532,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.85,0.3295581747231911,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177180090841577,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,3162.2776601683795,1.0,0.32956284673310315,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517718222610313,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.65,0.3295559783200996,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.51771828457251,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.9,0.32955869811095656,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517718512033176,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.7,0.3295562437512578,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177185511020348,0.7071247259720781,0.3415570793056021,661.0,409.0,53.0,109.0
coarse,10000.0,0.75,0.32955659173110546,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177188326079919,0.7071247259720781,0.3415570793056021,661.0,409.0,53.0,109.0
coarse,5623.413251903491,0.95,0.3295592309252369,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177189652822284,0.7071304949809624,0.3415593893929152,661.0,409.0,53.0,109.0
coarse,10000.0,0.8,0.3295568813721265,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177191200835893,0.7071247259720781,0.3415570793056021,661.0,409.0,53.0,109.0
coarse,10000.0,0.85,0.32955711857454845,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177193412204654,0.7071247259720781,0.3415570793056021,661.0,409.0,53.0,109.0
coarse,5623.413251903491,1.0,0.329559705409449,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.517719425112185,0.7071247259720781,0.3415570793056021,661.0,409.0,53.0,109.0
coarse,10000.0,0.9,0.329557431737379,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177196246354527,0.7071247259720781,0.3415570793056021,661.0,409.0,53.0,109.0
coarse,10000.0,0.95,0.3295577364277913,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177199171592969,0.7071247259720781,0.3415570793056021,661.0,409.0,53.0,109.0
coarse,10000.0,1.0,0.32955807006700805,0.625,0.21042471042471042,0.6728395061728395,0.6177570093457944,0.3205882352941177,0.6447102613601202,0.5177202293916963,0.7071247259720781,0.3415570793056021,661.0,409.0,53.0,109.0
coarse,0.01778279410038923,0.25,0.3862560250111815,0.6923701298701299,0.2334152334152334,0.5864197530864198,0.708411214953271,0.3339191564147627,0.6445357474621154,0.5340427191182071,0.7040786892811814,0.31366476568441226,758.0,312.0,67.0,95.0
coarse,0.0031622776601683794,0.1,0.382705462412617,0.6923701298701299,0.2334152334152334,0.5864197530864198,0.708411214953271,0.3339191564147627,0.6445357474621154,0.5439733303203721,0.6993711780316142,0.3170067356371632,758.0,312.0,67.0,95.0
coarse,0.01,0.15,0.3823220050420742,0.6542207792207793,0.21794871794871795,0.6296296296296297,0.6579439252336449,0.3238095238095238,0.6436310977275139,0.538923940810841,0.7020422291450328,0.30965162911554533,704.0,366.0,60.0,102.0
coarse,0.01778279410038923,0.4,0.3851539908303476,0.6842532467532467,0.22911694510739858,0.5925925925925926,0.6981308411214954,0.3304647160068847,0.6432007191453025,0.5353714788931504,0.6995154032537212,0.3173083113819827,747.0,323.0,66.0,96.0
coarse,0.01778279410038923,0.75,0.38381430550847867,0.7232142857142857,0.24929971988795518,0.5493827160493827,0.7495327102803738,0.34296724470134876,0.6417011112205486,0.5402286600261383,0.6874927887388946,0.3422346704757765,802.0,268.0,73.0,89.0
coarse,0.01778279410038923,0.8,0.3833659459565319,0.7232142857142857,0.24929971988795518,0.5493827160493827,0.7495327102803738,0.34296724470134876,0.6417011112205486,0.5417112816623911,0.6874927887388946,0.3422346704757765,802.0,268.0,73.0,89.0
coarse,0.01778279410038923,0.85,0.3827367854469181,0.7232142857142857,0.24929971988795518,0.5493827160493827,0.7495327102803738,0.34296724470134876,0.6417011112205486,0.5438307343500064,0.6874927887388946,0.3422346704757765,802.0,268.0,73.0,89.0
coarse,0.01,0.45,0.3826639941853529,0.7232142857142857,0.24929971988795518,0.5493827160493827,0.7495327102803738,0.34296724470134876,0.6417011112205486,0.5439984018341608,0.6874927887388946,0.3422346704757765,802.0,268.0,73.0,89.0
coarse,0.005623413251903491,0.25,0.38252975966123637,0.7232142857142857,0.24929971988795518,0.5493827160493827,0.7495327102803738,0.34296724470134876,0.6417011112205486,0.5444704135668512,0.6874927887388946,0.3422346704757765,802.0,268.0,73.0,89.0
coarse,0.0031622776601683794,0.15,0.3824156562673382,0.7232142857142857,0.24929971988795518,0.5493827160493827,0.7495327102803738,0.34296724470134876,0.6417011112205486,0.5448608806039305,0.6874927887388946,0.3422346704757765,802.0,268.0,73.0,89.0
coarse,0.01778279410038923,0.3,0.3840110380250056,0.6672077922077922,0.22072072072072071,0.6049382716049383,0.6766355140186916,0.3234323432343234,0.639783337042304,0.5347786842324902,0.6991923387562017,0.31265932021500614,724.0,346.0,64.0,98.0
coarse,0.01778279410038923,0.35,0.3839720581831568,0.6672077922077922,0.22072072072072071,0.6049382716049383,0.6766355140186916,0.3234323432343234,0.639783337042304,0.5350745862786002,0.6990365755163263,0.3157553209541803,724.0,346.0,64.0,98.0
coarse,0.01,0.25,0.3831119645480185,0.6672077922077922,0.22072072072072071,0.6049382716049383,0.6766355140186916,0.3234323432343234,0.639783337042304,0.5403296416762563,0.6989500403830622,0.3137229081333822,724.0,346.0,64.0,98.0
coarse,0.005623413251903491,0.15,0.3827597110429436,0.6672077922077922,0.22072072072072071,0.6049382716049383,0.6766355140186916,0.3234323432343234,0.639783337042304,0.5426572467656162,0.6991058036229376,0.31186299658001293,724.0,346.0,64.0,98.0
coarse,0.01,0.2,0.3817295932924816,0.6371753246753247,0.21095334685598377,0.6419753086419753,0.6364485981308411,0.31755725190839695,0.6392059802753719,0.539721418406205,0.6992211838006231,0.31023557865571927,681.0,389.0,58.0,104.0
coarse,0.0017782794100389228,0.05,0.3823568262097603,0.6436688311688312,0.21205821205821207,0.6296296296296297,0.6457943925233645,0.31726283048211507,0.6376607908452406,0.5443035946077596,0.699134648667359,0.31137655307654,691.0,379.0,60.0,102.0
coarse,0.0031622776601683794,1.0,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5321738151575157,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,1.0,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5322199368251693,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0031622776601683794,0.95,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5327853193411027,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0031622776601683794,0.9,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5327956699501978,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0031622776601683794,0.85,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.532834031952877,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0031622776601683794,0.8,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5329043515614822,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,0.6,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5329305458723809,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,0.55,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.532932576218903,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,0.5,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5329424567341337,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,0.65,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5329440944174637,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0031622776601683794,0.75,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5329786793763429,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,0.7,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5330049300004196,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,0.45,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5330213870962801,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0031622776601683794,0.7,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5330351739771234,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,0.75,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5330798583215393,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0031622776601683794,0.65,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5331028175435917,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,0.8,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.533118512407614,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,0.4,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5331297441768358,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,0.85,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5331645376320212,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.001,0.3,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5332089912200975,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,0.9,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5332109164138533,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0031622776601683794,0.6,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5332239627270338,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.001,0.35,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.533227456770711,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,0.95,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5332405590687074,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0017782794100389228,0.35,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.533257785414764,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.001,0.25,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5332609973504772,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.001,0.4,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.533333105569083,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.0031622776601683794,0.55,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5333720849938751,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.001,0.2,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5334246808799664,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.001,0.45,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5334246867289653,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.005623413251903491,0.95,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5334487424678055,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
coarse,0.001,0.5,0.01,0.1314935064935065,0.1314935064935065,1.0,0.0,0.23242467718794835,0.0,0.5335030821486809,0.5,0.1314935064935065,0.0,1070.0,0.0,162.0
