Date,Actual_Return (%),GARCH_Vol,GJR_GARCH_Vol,VaR_95,Risk_Label
2022-07-22,-0.7378272997422631,1.2660889464646141,1.223562258995371,-2.283934694847823,lowrisk
2022-07-25,0.31777829462695867,1.237077585658603,1.198721858613861,-2.236806490958856,lowrisk
2022-07-26,0.3981474183847783,1.193267901106712,1.1494245312087197,-2.143277624215628,lowrisk
2022-07-27,0.04066783125630087,1.153349164837217,1.1074366038851717,-2.0636164444686123,lowrisk
2022-07-28,0.5862574249596227,1.111791377366551,1.0663411210282232,-1.9856484461573023,lowrisk
2022-07-29,0.5240898481616152,1.0819788029991255,1.0249715001495936,-1.9071603421962817,lowrisk
2022-08-01,-0.10521642938011247,1.0518771906053215,0.9979337730423481,-1.8558632819140728,lowrisk
2022-08-02,-0.41264902088562533,1.016641807622309,0.9635165282705858,-1.790565504745092,lowrisk
2022-08-03,0.669305032133378,0.990395113791376,0.9438593305189987,-1.7532710807706653,lowrisk
2022-08-04,0.5144291708814195,0.9718872782863929,0.908090749463428,-1.6854094942053879,lowrisk
2022-08-05,0.6217759822251837,0.9483320920510975,0.8946401801084854,-1.6598905345571258,lowrisk
2022-08-08,-0.08247339344311427,0.9306078277598556,0.8614645387833176,-1.5969483772445745,lowrisk
2022-08-09,0.2685552229469609,0.9019748028781494,0.8511959016905174,-1.5774663071032444,lowrisk
2022-08-10,-1.1525674893597393,0.8761722358379036,0.8128544464719762,-1.5047233604845525,lowrisk
2022-08-11,1.702704305181751,0.9096918675979853,0.9116722295834078,-1.6922044219330554,lowrisk
2022-08-12,0.22706982902074438,0.9868589334125492,0.8482957945751664,-1.5719641075680932,lowrisk
2022-08-16,0.33511551661018657,0.9554609925643277,0.9458607030329397,-1.757068164974066,lowrisk
2022-08-17,-0.5652193893593037,0.9277851452479592,0.8250781724170351,-1.5279147036100198,lowrisk
2022-08-18,-0.33702750352645194,0.913829272014471,0.8966354537162748,-1.6636760476711643,lowrisk
2022-08-19,-0.613183714550132,0.8916146368543375,0.8235724374852595,-1.5250579629062637,lowrisk
2022-08-22,-1.2377827674225577,0.8828649963957289,0.8699260939714086,-1.6130019791188395,lowrisk
2022-08-23,-1.272111011550239,0.9239444658136697,0.9340284548841319,-1.7346195492248229,highrisk
2022-08-24,0.3664503145533124,0.9632960638797339,1.017229497168367,-1.8924719036282858,lowrisk
2022-08-25,1.171754875435747,0.9358747963351677,0.9561305947846512,-1.7765526155046039,lowrisk
